Time	siga	epsa	epsc	epsv	sigc	siga*	SqJ2	I1
1961.6689	0.7560885	0.17036711	0.76099861	1.6923643	10.782162	11.5382505	0.436527899	33.1025745
1962.6689	0.76361209	0.17058398	0.76132792	1.6932398	10.792341	11.55595309	0.440871646	33.14063509
1963.6689	0.75044906	0.17049584	0.76162583	1.6937475	10.799357	11.54980606	0.433271967	33.14852006
1964.6689	0.74897218	0.17049588	0.7618553	1.6942065	10.804364	11.55333618	0.43241929	33.16206418
1965.6689	0.74032319	0.17056191	0.76215565	1.6948732	10.813136	11.55345919	0.427425793	33.17973119
1966.6689	0.74138522	0.17038453	0.7624324	1.6952492	10.821256	11.56264122	0.428038956	33.20515322
1967.6689	0.73964834	0.17078456	0.76270401	1.6961926	10.828481	11.56812934	0.427036168	33.22509134
1968.6689	0.74057645	0.17073303	0.76294392	1.6966209	10.834427	11.57500345	0.427572013	33.24385745
1969.6689	0.74677479	0.17077056	0.76322347	1.6972175	10.841197	11.58797179	0.431150626	33.27036579
1970.6689	0.75454181	0.17093208	0.76356584	1.6980639	10.847985	11.60252681	0.435634917	33.29849681
1971.6689	0.73788881	0.17098895	0.76379627	1.6985815	10.852823	11.59071181	0.426020303	33.29635781
1972.6689	0.74638838	0.17119589	0.76408428	1.6993644	10.857743	11.60413138	0.430927532	33.31961738
1973.6689	0.74919152	0.17130437	0.76418799	1.6996803	10.861393	11.61058452	0.432545926	33.33337052
1974.6689	0.74395978	0.17149603	0.76443368	1.7003633	10.86238	11.60633978	0.429525379	33.33109978
1975.6689	0.75053537	0.17179285	0.76458031	1.7009534	10.864554	11.61508937	0.433321798	33.34419737
1976.6689	0.75709069	0.17202084	0.76480597	1.7016327	10.867883	11.62497369	0.437106514	33.36073969
1977.6689	0.75491172	0.17192957	0.76494986	1.7018292	10.869227	11.62413872	0.435848485	33.36259272
1978.6689	0.75431335	0.17209788	0.7650544	1.7022066	10.870731	11.62504435	0.435503016	33.36650635
1979.6689	0.75018203	0.17209502	0.7652747	1.7026445	10.874962	11.62514403	0.433117797	33.37506803
1980.6689	0.74977058	0.17239013	0.76548636	1.7033629	10.882138	11.63190858	0.432880246	33.39618458
1981.6689	0.75574225	0.17242432	0.76556492	1.7035542	10.883743	11.63948525	0.436327991	33.40697125
1982.6689	0.75478774	0.17234184	0.76578027	1.7039024	10.889604	11.64439174	0.435776905	33.42359974
1983.6689	0.7520113	0.1724256	0.76606095	1.7045475	10.894588	11.6465993	0.434173926	33.4357753
1984.6689	0.75745165	0.17267145	0.76625746	1.7051865	10.904576	11.66202765	0.437314914	33.47117965
1985.6689	0.74326754	0.17275567	0.76652229	1.7058002	10.908862	11.65212954	0.429125714	33.46985354
1986.6689	0.75501633	0.17303255	0.76686424	1.7067609	10.918669	11.67368533	0.435908881	33.51102333
1987.6689	0.74931359	0.1728681	0.76715976	1.7071877	10.927018	11.67633159	0.432616403	33.53036759
1988.6689	0.7501719	0.17303391	0.76730216	1.7076383	10.930726	11.6808979	0.433111948	33.5423499
1989.6689	0.75143015	0.17309418	0.76760852	1.7083112	10.939461	11.69089115	0.433838399	33.56981315
1990.6689	0.7492677	0.17318182	0.76784086	1.7088635	10.941924	11.6911917	0.432589908	33.5750397
1991.6689	0.74666011	0.17313227	0.76807374	1.7092798	10.948142	11.69480211	0.431084416	33.59108611
1992.6689	0.74299043	0.1734589	0.76825184	1.7099626	10.954503	11.69749343	0.428965725	33.60649943
1993.6689	0.75289607	0.17346279	0.76852262	1.710508	10.96071	11.71360607	0.434684749	33.63502607
1994.6689	0.74392033	0.1736615	0.76863974	1.7109411	10.961823	11.70574333	0.429502603	33.62938933
1995.6689	0.74561661	0.17385283	0.76881379	1.7114804	10.967448	11.71306461	0.43048195	33.64796061
1996.6689	0.74840862	0.17372197	0.76904356	1.711809	10.972937	11.72134562	0.432093918	33.66721962
1997.6689	0.74817735	0.17413676	0.76918572	1.7125081	10.972856	11.72103335	0.431960394	33.66674535
1998.6689	0.74499959	0.17409395	0.7693423	1.7127786	10.977841	11.72284059	0.430125714	33.67852259
1999.6689	0.74689323	0.17421021	0.76955396	1.7133182	10.983488	11.73038123	0.431219007	33.69735723
2000.6689	0.75341183	0.17411996	0.7697376	1.7135952	10.986914	11.74032583	0.434982523	33.71415383
2001.6689	0.76051813	0.17459802	0.76990813	1.7144144	10.989081	11.74959913	0.439085347	33.72776113
2002.6689	0.76114124	0.17453384	0.77014697	1.7148277	10.994311	11.75545224	0.4394451	33.74407424
2003.6689	0.766231	0.17451049	0.77021366	1.7149379	10.997087	11.763318	0.442383674	33.757492
2004.6689	0.75937188	0.17493936	0.77048856	1.7159166	11.00321	11.76258188	0.438423559	33.76900188
2005.6689	0.75290984	0.17478593	0.77066553	1.716117	11.005029	11.75793884	0.434692699	33.76799684
2006.6689	0.75479513	0.174998	0.7708568	1.7167115	11.011946	11.76674113	0.435781171	33.79063313
2007.6689	0.75182199	0.17508735	0.77098781	1.7170631	11.017766	11.76958799	0.434064628	33.80511999
2008.6689	0.74897218	0.17535943	0.77119517	1.7177498	11.023376	11.77234818	0.43241929	33.81910018
2009.6689	0.75642169	0.17527264	0.77144653	1.7181658	11.027439	11.78386069	0.436720266	33.83873869
2010.6689	0.75105846	0.17551143	0.77167928	1.71887	11.039172	11.79023046	0.433623804	33.86857446
2011.6689	0.76277047	0.17549092	0.77190048	1.7192919	11.041555	11.80432547	0.440385736	33.88743547
2012.6689	0.74901527	0.17570089	0.77227497	1.7202507	11.049637	11.79865227	0.432444168	33.89792627
2013.6689	0.74578363	0.17574413	0.77243137	1.7206069	11.051751	11.79753463	0.43057838	33.90103663
2014.6689	0.75161827	0.17563848	0.77276677	1.7211721	11.059953	11.81157127	0.433947011	33.93147727
2015.6689	0.74616814	0.17588097	0.77293968	1.7217603	11.064778	11.81094614	0.430800376	33.94050214
2016.6689	0.75580376	0.17610583	0.77313125	1.7223682	11.072955	11.82875876	0.436363504	33.97466876
2017.6689	0.74632412	0.17601483	0.77336568	1.7227461	11.074162	11.82048612	0.430890432	33.96881012
2018.6689	0.7524271	0.17608432	0.77359796	1.7232802	11.08054	11.8329671	0.434413989	33.9940471
2019.6689	0.75276393	0.17630193	0.77386409	1.72403	11.085583	11.83834693	0.434608458	34.00951293
2020.6689	0.75427294	0.17636889	0.77402228	1.7244134	11.092714	11.84698694	0.435479685	34.03241494
2021.6689	0.75651073	0.17635173	0.77420318	1.7247581	11.099119	11.85562973	0.436771674	34.05386773
2022.6689	0.74734288	0.17640395	0.77447504	1.7253541	11.100358	11.84770088	0.431478613	34.04841688
2023.6689	0.74020088	0.17673109	0.77473915	1.7262094	11.109035	11.84923588	0.427355177	34.06730588
2024.6689	0.75088227	0.17658083	0.7748881	1.7263571	11.109842	11.86072427	0.433522081	34.08040827
2025.6689	0.74750346	0.17685272	0.77503633	1.7269254	11.112795	11.86029846	0.431571324	34.08588846
2026.6689	0.75531918	0.17706923	0.77528685	1.7276429	11.118394	11.87371318	0.436083732	34.11050118
2027.6689	0.74587816	0.1770906	0.77537525	1.727841	11.123322	11.86920016	0.430632956	34.11584416
2028.6689	0.75378358	0.17719661	0.77554905	1.7282948	11.127013	11.88079658	0.435197153	34.13482258
2029.6689	0.75140077	0.1772085	0.77575296	1.7287145	11.133363	11.88476377	0.433821437	34.15148977
2030.6689	0.75079232	0.17733489	0.77593005	1.729195	11.135805	11.88659732	0.433470148	34.15820732
2031.6689	0.75285113	0.1774223	0.7761156	1.7296536	11.1381	11.89095113	0.434658803	34.16715113
2032.6689	0.7535578	0.17735064	0.77628201	1.7299145	11.145596	11.8991538	0.435066799	34.1903458
2033.6689	0.75292087	0.17774495	0.77645111	1.7306471	11.148059	11.90097987	0.434699067	34.19709787
2034.6689	0.74935853	0.17778641	0.77670509	1.7311966	11.156225	11.90558353	0.432642349	34.21803353
2035.6689	0.74628842	0.1780961	0.77687407	1.7318442	11.160847	11.90713542	0.43086982	34.22882942
2036.6689	0.75714213	0.17837036	0.77703917	1.7324487	11.164031	11.92117313	0.437136213	34.24923513
2037.6689	0.7607246	0.17809387	0.77718234	1.7324586	11.168385	11.9291096	0.439204553	34.2658796
2038.6689	0.75854099	0.17817357	0.7775085	1.7331905	11.177063	11.93560399	0.437943845	34.28972999
2039.6689	0.74810582	0.17839839	0.77758712	1.7335726	11.179007	11.92711282	0.431919097	34.28512682
2040.6689	0.74786991	0.17850517	0.77786672	1.7342385	11.184926	11.93279591	0.431782894	34.30264791
2041.6689	0.73284525	0.17845623	0.77808404	1.7346244	11.191681	11.92452625	0.423108402	34.30788825
2042.6689	0.74667197	0.17846133	0.77825052	1.7349623	11.195633	11.94230497	0.431091263	34.33357097
2043.6689	0.7508474	0.17869484	0.77843726	1.7355694	11.20415	11.9549974	0.433501949	34.3632974
2044.6689	0.75070149	0.17865826	0.77865201	1.7359624	11.207699	11.95840049	0.433417707	34.37379849
2045.6689	0.73973095	0.17882262	0.77886838	1.7365594	11.213688	11.95341895	0.427083863	34.38079495
2046.6689	0.74162745	0.17881048	0.77910095	1.7370124	11.216946	11.95857345	0.428178808	34.39246545
2047.6689	0.75247204	0.17891589	0.77929491	1.7375058	11.223692	11.97616404	0.434439935	34.42354804
2048.6689	0.73840576	0.17900604	0.77946401	1.737934	11.231121	11.96952676	0.426318764	34.43176876
2049.6689	0.7552228	0.17933922	0.77969694	1.7387331	11.23607	11.9912928	0.436028087	34.4634328
2050.6689	0.74993604	0.179341	0.77995449	1.7392499	11.240746	11.99068204	0.432975775	34.47217404
2051.6689	0.74358904	0.17960413	0.78010178	1.7398076	11.245114	11.98870304	0.429311332	34.47893104
2052.6689	0.74805349	0.17958824	0.7802853	1.7401589	11.247639	11.99569249	0.431888884	34.49097049
2053.6689	0.7487216	0.17976697	0.7805649	1.7408969	11.254264	12.0029856	0.432274617	34.5115136
2054.6689	0.74643338	0.17984302	0.78075314	1.7413493	11.260314	12.00674738	0.430953513	34.52737538
2055.6689	0.74149996	0.18006693	0.78104383	1.7421546	11.266568	12.00806796	0.428105202	34.54120396
2056.6689	0.74435079	0.18006799	0.78124553	1.7425591	11.269034	12.01338479	0.429751129	34.55145279
2057.6689	0.74283248	0.18009987	0.78144985	1.7429997	11.276769	12.01960148	0.428874532	34.57313948
2058.6689	0.75369823	0.18023695	0.78170466	1.7436464	11.279661	12.03335923	0.435147876	34.59268123
2059.6689	0.75094193	0.18049435	0.78189325	1.7442809	11.286233	12.03717493	0.433556525	34.60964093
2060.6689	0.74944389	0.18053518	0.78205031	1.7446358	11.287859	12.03730289	0.432691632	34.61302089
2061.6689	0.74775887	0.18061721	0.78213048	1.7448781	11.292844	12.04060287	0.431718785	34.62629087
2062.6689	0.75662631	0.18093798	0.78230852	1.745555	11.29655	12.05317631	0.436838404	34.64627631
2063.6689	0.75516593	0.18103439	0.78253931	1.7461131	11.299417	12.05458293	0.435995253	34.65341693
2064.6689	0.75861079	0.18119088	0.78267932	1.7465495	11.305902	12.06451279	0.437984144	34.67631679
2065.6689	0.75637579	0.18108781	0.78288662	1.7468611	11.311794	12.06816979	0.436693766	34.69175779
2066.6689	0.76183438	0.18155211	0.78311449	1.747781	11.315017	12.07685138	0.439845284	34.70688538
2067.6689	0.75500077	0.18146017	0.7831828	1.7478257	11.319203	12.07420377	0.435899898	34.71260977
2068.6689	0.74667108	0.18148386	0.78339809	1.74828	11.325005	12.07167608	0.431090749	34.72168608
2069.6689	0.7541188	0.18191136	0.78357375	1.7490588	11.332482	12.0866008	0.435390692	34.7515648
2070.6689	0.75909162	0.18181135	0.78375208	1.7493155	11.335323	12.09441462	0.438261751	34.76506062
2071.6689	0.74944848	0.18186839	0.78394365	1.7497559	11.339644	12.08909248	0.432694282	34.76838048
2072.6689	0.75694382	0.18211637	0.7841326	1.7503817	11.345693	12.10263682	0.437021718	34.79402282
2073.6689	0.74983972	0.18223187	0.78427392	1.7507797	11.346671	12.09651072	0.432920164	34.78985272
2074.6689	0.76576912	0.18210728	0.78449303	1.7510934	11.356085	12.12185412	0.442117008	34.83402412
2075.6689	0.75265193	0.18224521	0.78468186	1.7516087	11.359464	12.11211593	0.434543794	34.83104393
2076.6689	0.75181657	0.1823598	0.78494364	1.7522471	11.364699	12.11651557	0.434061499	34.84591357
2077.6689	0.7505675	0.18245783	0.7851541	1.752766	11.371774	12.1223415	0.433340348	34.8658895
2078.6689	0.75438124	0.18271795	0.78534174	1.7534014	11.374975	12.12935624	0.435542212	34.87930624
2079.6689	0.75555694	0.18253918	0.7855978	1.7537348	11.381997	12.13755394	0.436221003	34.90154794
2080.6689	0.75209486	0.1827126	0.78571671	1.7541461	11.390079	12.14217386	0.43422217	34.92233186
2081.6689	0.75117964	0.18299599	0.78601587	1.7550277	11.394809	12.14598864	0.433693767	34.93560664
2082.6689	0.75161463	0.18294221	0.78625435	1.7554511	11.402096	12.15371063	0.433944909	34.95790263
2083.6689	0.74649763	0.18306336	0.78649747	1.7560582	11.406684	12.15318163	0.430990608	34.96654963
2084.6689	0.75877047	0.18317822	0.78667331	1.7565248	11.41468	12.17345047	0.438076335	35.00281047
2085.6689	0.74846834	0.18335286	0.78690004	1.7571529	11.418262	12.16673034	0.432128398	35.00325434
2086.6689	0.76891381	0.18316685	0.78716671	1.7575003	11.423456	12.19236981	0.443932595	35.03928181
2087.6689	0.75297499	0.18348986	0.78727466	1.7580392	11.427402	12.18037699	0.434730313	35.03518099
2088.6689	0.75850612	0.18363222	0.78756738	1.7587669	11.434316	12.19282212	0.437923713	35.06145412
2089.6689	0.7449767	0.18378513	0.78771782	1.7592208	11.435339	12.1803157	0.430112498	35.0509937
2090.6689	0.74899322	0.18366808	0.78787822	1.7594244	11.445294	12.19428722	0.432431437	35.08487522
2091.6689	0.74464166	0.18384078	0.78810567	1.7600522	11.445855	12.19049666	0.429919063	35.08220666
2092.6689	0.74045897	0.18391041	0.7883271	1.7605648	11.450013	12.19047197	0.427504186	35.09049797
2093.6689	0.74620205	0.18405387	0.78845686	1.7609676	11.453121	12.19932305	0.430819954	35.10556505
2094.6689	0.7533862	0.18410784	0.78861618	1.7613401	11.460176	12.2135622	0.434967725	35.1339142
2095.6689	0.75264096	0.1840069	0.78886878	1.7617445	11.462348	12.21498896	0.434537461	35.13968496
2096.6689	0.75363493	0.18426329	0.78901231	1.7622879	11.47063	12.22426493	0.43511133	35.16552493
2097.6689	0.7518909	0.18433535	0.78918964	1.7627146	11.469229	12.2211199	0.434104414	35.1595779
2098.6689	0.74269676	0.1847138	0.7894516	1.763617	11.474395	12.21709176	0.428796174	35.16588176
2099.6689	0.75687593	0.18457566	0.78955114	1.763678	11.479994	12.23686993	0.436982522	35.19685793
2100.6689	0.75125486	0.18472064	0.78971058	1.7641418	11.483356	12.23461086	0.433737196	35.20132286
2101.6689	0.75571567	0.1848007	0.78999466	1.7647899	11.48877	12.24448567	0.436312646	35.22202567
2102.6689	0.75918257	0.18514456	0.7901125	1.7653694	11.493961	12.25314357	0.438314261	35.24106557
2103.6689	0.76433831	0.18549892	0.79023379	1.7659667	11.496766	12.26110431	0.441290929	35.25463631
2104.6689	0.76395738	0.18581153	0.79043329	1.7666781	11.502763	12.26672038	0.441070999	35.27224638
2105.6689	0.76957184	0.18582875	0.79061079	1.7670505	11.509783	12.27935484	0.444312509	35.29892084
2106.6689	0.77285975	0.1859823	0.79078329	1.7675489	11.514553	12.28741275	0.446210785	35.31651875
2107.6689	0.76451629	0.18606409	0.79093158	1.7679272	11.51979	12.28430629	0.441393686	35.32388629
2108.6689	0.75964719	0.18614854	0.79110831	1.7683651	11.52577	12.28541719	0.43858251	35.33695719
2109.6689	0.77228796	0.1864208	0.79134589	1.7691126	11.533207	12.30549496	0.445880662	35.37190896
2110.6689	0.77427334	0.1865261	0.79149508	1.7695162	11.535606	12.30987934	0.447026921	35.38109134
2111.6689	0.77731317	0.18646462	0.79173344	1.7699314	11.54063	12.31794317	0.448781968	35.39920317
2112.6689	0.75627756	0.18653812	0.79192948	1.7703971	11.546128	12.30240556	0.436637053	35.39466156
2113.6689	0.76374173	0.18644567	0.79210716	1.77066	11.551605	12.31534673	0.440946493	35.41855673
2114.6689	0.75735343	0.18641239	0.79244888	1.7713102	11.553535	12.31088843	0.437258207	35.41795843
2115.6689	0.76588219	0.18650296	0.79262871	1.7717603	11.565001	12.33088319	0.442182289	35.46088519
2116.6689	0.76528639	0.18673138	0.79290682	1.7725449	11.566006	12.33129239	0.441838303	35.46330439
2117.6689	0.74399465	0.18665838	0.7931602	1.7729789	11.57117	12.31516465	0.429545511	35.45750465
2118.6689	0.76050979	0.18669198	0.79333985	1.7733717	11.579978	12.34048779	0.439080532	35.50044379
2119.6689	0.75460976	0.18663798	0.79357636	1.7737906	11.584105	12.33871476	0.435674148	35.50692476
2120.6689	0.74269581	0.18694183	0.79374409	1.7744299	11.59073	12.33342581	0.428795626	35.51488581
2121.6689	0.75036919	0.18719004	0.79399627	1.7751826	11.591877	12.34224619	0.433225854	35.52600019
2122.6689	0.7573635	0.18703207	0.79423869	1.7755095	11.597462	12.3548255	0.437264021	35.5497495
2123.6689	0.75396436	0.18733962	0.79446769	1.776275	11.605843	12.35980736	0.435301526	35.57149336
2124.6689	0.75776547	0.18745232	0.79469496	1.7768422	11.61104	12.36880547	0.437496098	35.59088547
2125.6689	0.75357246	0.18751188	0.79484421	1.7772005	11.614558	12.36813046	0.435075263	35.59724646
2126.6689	0.75442165	0.18775092	0.79503703	1.777825	11.622376	12.37679765	0.435565543	35.62154965
2127.6689	0.7576673	0.18777589	0.79523695	1.7782499	11.627325	12.3849923	0.43743942	35.6396423
2128.6689	0.75125486	0.18789494	0.7954886	1.7788721	11.628681	12.37993586	0.433737196	35.63729786
2129.6689	0.74865645	0.18794735	0.7956748	1.779297	11.631976	12.38063245	0.432237003	35.64458445
2130.6689	0.75145125	0.18804467	0.79591709	1.7798789	11.638468	12.38991925	0.433850581	35.66685525
2131.6689	0.76295501	0.18801108	0.79604769	1.7801065	11.641674	12.40462901	0.44049228	35.68797701
2132.6689	0.74379003	0.18821444	0.79622531	1.7806652	11.6462	12.38999003	0.429427374	35.68239003
2133.6689	0.76121008	0.18823314	0.79647231	1.7811778	11.649833	12.41104308	0.439484845	35.71070908
2134.6689	0.75651073	0.188123	0.79665256	1.7814282	11.659062	12.41557273	0.436771674	35.73369673
2135.6689	0.75631243	0.18827087	0.79685247	1.7819759	11.65955	12.41586243	0.436657185	35.73496243
2136.6689	0.75368351	0.18839665	0.79707026	1.7825372	11.664616	12.41829951	0.435139377	35.74753151
2137.6689	0.74772865	0.18843426	0.79730439	1.7830431	11.672332	12.42006065	0.431701337	35.76472465
2138.6689	0.74174041	0.18835668	0.79750979	1.7833762	11.676239	12.41797941	0.428244025	35.77045741
2139.6689	0.74220204	0.18827911	0.79770172	1.7836826	11.679586	12.42178804	0.428510548	35.78096004
2140.6689	0.75286853	0.18821099	0.79793215	1.7840753	11.682961	12.43582953	0.434668848	35.80175153
2141.6689	0.73682606	0.18831281	0.79824191	1.7847966	11.690908	12.42773406	0.425406724	35.80955006
2142.6689	0.73833227	0.18867344	0.79839855	1.7854705	11.693185	12.43151727	0.426276335	35.81788727
2143.6689	0.75422704	0.18860082	0.79866117	1.7859231	11.699672	12.45389904	0.435453185	35.85324304
2144.6689	0.73315358	0.18875304	0.79878259	1.7863182	11.704869	12.43802258	0.423286417	35.84776058
2145.6689	0.73971075	0.18893796	0.7990129	1.7869638	11.713351	12.45306175	0.427072201	35.87976375
2146.6689	0.75412518	0.18903714	0.79911453	1.7872661	11.717409	12.47153418	0.435394376	35.90635218
2147.6689	0.73832315	0.18917204	0.79931033	1.7877927	11.725555	12.46387815	0.426271069	35.91498815
2148.6689	0.75590938	0.18963043	0.79956073	1.788752	11.726819	12.48272838	0.436424484	35.93636638
2149.6689	0.75851804	0.1899084	0.79974151	1.7893914	11.735875	12.49439304	0.437930595	35.96614304
2150.6689	0.7503224	0.19010803	0.79995936	1.7900268	11.741639	12.4919614	0.43319884	35.9752394
2151.6689	0.76047868	0.19024409	0.80005479	1.7903537	11.744519	12.50499768	0.439062571	35.99403568
2152.6689	0.75805277	0.19045827	0.8002786	1.7910155	11.752867	12.51091977	0.437661971	36.01665377
2153.6689	0.75846571	0.19060051	0.80053389	1.7916683	11.754564	12.51302971	0.437900382	36.02215771
2154.6689	0.76501381	0.1906846	0.80071056	1.7921057	11.762214	12.52722781	0.441680929	36.05165581
2155.6689	0.75813627	0.19069466	0.80086625	1.7924272	11.765625	12.52376127	0.43771018	36.05501127
2156.6689	0.76310551	0.19108593	0.80104357	1.7931732	11.770058	12.53316351	0.440579172	36.07327951
2157.6689	0.76253372	0.19106752	0.80121213	1.7934918	11.776524	12.53905772	0.440249049	36.09210572
2158.6689	0.76026207	0.19111563	0.80140096	1.7939174	11.778192	12.53845407	0.438937511	36.09483807
2159.6689	0.75453174	0.19131812	0.80163515	1.7945883	11.786476	12.54100774	0.435629103	36.11395974
2160.6689	0.75714666	0.19122204	0.80183077	1.7948836	11.787814	12.54496066	0.437138828	36.12058866
2161.6689	0.76090258	0.19162589	0.80197352	1.795573	11.795568	12.55647058	0.439307309	36.14760658
2162.6689	0.76484948	0.19153732	0.80214107	1.7958194	11.800707	12.56555648	0.441586053	36.16697048
2163.6689	0.76352769	0.19144268	0.80231166	1.796066	11.805314	12.56884169	0.440822917	36.17946969
2164.6689	0.75415087	0.19159082	0.80248386	1.7965585	11.804965	12.55911587	0.435409208	36.16904587
2165.6689	0.76096505	0.19150443	0.80276096	1.7970264	11.811644	12.57260905	0.439343376	36.19589705
2166.6689	0.75638217	0.19161814	0.80285966	1.7973374	11.818467	12.57484917	0.436697449	36.21178317
2167.6689	0.7473191	0.19186296	0.8031261	1.7981151	11.820898	12.5682171	0.431464884	36.2100131
2168.6689	0.75381112	0.19175294	0.80331814	1.7983893	11.825363	12.57917412	0.435213053	36.22990012
2169.6689	0.74882257	0.19196956	0.80355406	1.7990777	11.829259	12.57808157	0.432332912	36.23659957
2170.6689	0.76482564	0.19183634	0.80370045	1.7992374	11.833995	12.59882064	0.441572289	36.26681064
2171.6689	0.74734843	0.1917264	0.80385554	1.7994374	11.837936	12.58528443	0.431481817	36.26115643
2172.6689	0.75070423	0.19193922	0.80417675	1.8002927	11.845029	12.59573323	0.433419289	36.28579123
2173.6689	0.74031311	0.19166237	0.80428159	1.8002257	11.847555	12.58786811	0.427419973	36.28297811
2174.6689	0.74188358	0.19203201	0.80452812	1.8010882	11.854153	12.59603658	0.428326685	36.30434258
2175.6689	0.75387901	0.19181748	0.80468816	1.8011937	11.857631	12.61151001	0.435252249	36.32677201
2176.6689	0.74291515	0.19220562	0.80497378	1.8021531	11.86718	12.61009515	0.428922262	36.34445515
2177.6689	0.74662429	0.19190535	0.80519748	1.8023003	11.872714	12.61933829	0.431063735	36.36476629
2178.6689	0.74931544	0.19206466	0.80542582	1.8029163	11.880261	12.62957644	0.432617471	36.39009844
2179.6689	0.73744184	0.19229524	0.80563438	1.803564	11.88393	12.62137184	0.425762245	36.38923184
2180.6689	0.74414605	0.1922127	0.80588275	1.8039782	11.892833	12.63697905	0.429632922	36.42264505
2181.6689	0.73966396	0.1923724	0.80606443	1.8045012	11.89992	12.63958396	0.427045186	36.43942396
2182.6689	0.73950976	0.19233139	0.80638367	1.8050988	11.908426	12.64793576	0.426956159	36.46478776
2183.6689	0.74032408	0.1924427	0.8066687	1.8057801	11.912958	12.65328208	0.427426307	36.47919808
2184.6689	0.73624229	0.19272335	0.80675495	1.8062333	11.918949	12.65519129	0.425069684	36.49308929
2185.6689	0.74139619	0.19260864	0.80701327	1.8066353	11.923883	12.66527919	0.42804529	36.51304519
2186.6689	0.74517673	0.19287087	0.80714262	1.8071562	11.927197	12.67237373	0.430227986	36.52676773
2187.6689	0.74980295	0.19312055	0.80740964	1.8079398	11.932377	12.68217995	0.432898935	36.54693395
2188.6689	0.74213964	0.19346046	0.80745173	1.8083639	11.935093	12.67723264	0.428474521	36.54741864
2189.6689	0.74244618	0.19377719	0.80761582	1.8090088	11.934391	12.67683718	0.428651502	36.54561918
2190.6689	0.75360644	0.19385931	0.80777538	1.80941	11.936515	12.69012144	0.435094881	36.56315144
2191.6689	0.74821407	0.19398439	0.80787402	1.8097324	11.941065	12.68927907	0.431981595	36.57140907
2192.6689	0.7421993	0.19401206	0.80801547	1.810043	11.943526	12.6857253	0.428508966	36.5727773
2193.6689	0.76463932	0.19409999	0.8081789	1.8104577	11.943724	12.70836332	0.441464717	36.59581132
2194.6689	0.76183993	0.19412075	0.80834514	1.810811	11.946938	12.70877793	0.439848489	36.60265393
2195.6689	0.75090331	0.19420937	0.80847192	1.8111533	11.950512	12.70141531	0.433534228	36.60243931
2196.6689	0.74904555	0.19434254	0.80867904	1.8117007	11.954001	12.70304655	0.43246165	36.61104855
2197.6689	0.74798554	0.19445196	0.80895901	1.8123699	11.962886	12.71087154	0.431849653	36.63664354
2198.6689	0.74264163	0.1943782	0.80927771	1.8129336	11.968978	12.71161963	0.428764345	36.64957563
2199.6689	0.74407631	0.19461578	0.80944246	1.8135008	11.980829	12.72490531	0.429592658	36.68656331
2200.6689	0.76162237	0.19456297	0.80965543	1.8138739	11.98678	12.74840237	0.43972288	36.72196237
2201.6689	0.74727499	0.19480439	0.81002742	1.8148592	11.996396	12.74367099	0.431439417	36.73646299
2202.6689	0.74234432	0.19482128	0.81020939	1.8152401	12.001774	12.74411832	0.428592693	36.74766632
2203.6689	0.7504335	0.19512287	0.8105132	1.8161492	12.009431	12.7598645	0.433262983	36.7787265
2204.6689	0.75007182	0.19525601	0.81079203	1.8168401	12.016239	12.76631082	0.433054167	36.79878882
2205.6689	0.74819851	0.19546457	0.81087786	1.8172202	12.021691	12.76988951	0.431972611	36.81327151
2206.6689	0.7577976	0.19570561	0.81115693	1.8180195	12.030043	12.7878406	0.437514648	36.8479266
2207.6689	0.75732684	0.19575988	0.81129026	1.8183404	12.029108	12.78643484	0.437242855	36.84465084
2208.6689	0.76092923	0.19614559	0.81144518	1.819036	12.030513	12.79144223	0.439322696	36.85246823
2209.6689	0.76115042	0.19609043	0.81157869	1.8192477	12.034016	12.79516642	0.4394504	36.86319842
2210.6689	0.76009953	0.19632134	0.81168664	1.8196946	12.036775	12.79687453	0.438843668	36.87042453
2211.6689	0.76227033	0.1965003	0.81187934	1.820259	12.037981	12.80025133	0.44009698	36.87621333
2212.6689	0.7644521	0.19675812	0.81194919	1.8206564	12.041562	12.8060141	0.441356626	36.8891381
2213.6689	0.76916069	0.19689588	0.81209427	1.8210845	12.04703	12.81619069	0.444075131	36.91025069
2214.6689	0.7772572	0.19674534	0.81226367	1.8212729	12.049817	12.8270742	0.448749654	36.9267082
2215.6689	0.76950485	0.1970451	0.81236708	1.8217793	12.052802	12.82230685	0.444273832	36.92791085
2216.6689	0.76227862	0.1969364	0.81263769	1.8222117	12.063089	12.82536762	0.440101766	36.95154562
2217.6689	0.75880718	0.19712734	0.81290466	1.8229365	12.069859	12.82866618	0.43809753	36.96838418
2218.6689	0.75773984	0.19707066	0.81314945	1.8233696	12.076486	12.83422584	0.437481301	36.98719784
2219.6689	0.75686586	0.19695726	0.81337708	1.8237114	12.085591	12.84245686	0.436976708	37.01363886
2220.6689	0.75678605	0.19702457	0.81364095	1.8243065	12.090641	12.84742705	0.43693063	37.02870905
2221.6689	0.75046563	0.19704564	0.81388581	1.8248173	12.095613	12.84607863	0.433281533	37.03730463
2222.6689	0.7460351	0.19691302	0.81413007	1.8251731	12.104692	12.8507271	0.430723566	37.0601111
2223.6689	0.74078017	0.19689402	0.81442261	1.8257393	12.109715	12.85049517	0.427689631	37.06992517
2224.6689	0.73507649	0.19699365	0.81465161	1.8262969	12.11212	12.84719649	0.424396609	37.07143649
